0.067
0.514
0.990
1.454
1.910
2.366
2.833
3.286
3.750
4.200
4.679
5.146
5.605
6.058
6.525
6.978
7.433
7.889
8.281
8.742
9.192
9.660
10.109
10.580
11.140
11.601
12.069
12.539
12.989
13.436
13.917
14.376
14.823
15.276
15.743
16.199
16.660
17.104
17.578
18.039
18.515
18.968
19.435
19.891
20.352
20.796
21.269
21.731
22.207
22.660
23.127
23.583
24.044
24.488
24.961
25.423
25.899
26.352
26.819
27.275
27.736
28.180
28.653
29.115
29.591
30.047
30.514
30.970
31.431
31.875
32.348
32.810
33.286
33.739
34.203
34.662
35.123
35.567
36.040
36.502
36.975
37.431
37.892
38.354
38.815
39.259
39.732
40.197
40.670
41.123
41.587
42.046
42.507
42.951
43.424
43.886
44.362
44.820
45.285
45.746
46.202
46.663
47.122
47.589
48.051
48.509
48.977
49.438
49.897
50.358
50.817
51.281
51.743
52.204
52.779
53.354
53.818
54.282
54.747
55.208
55.667
56.126
56.590
57.049
57.510
57.969
58.320
58.674
59.127
